Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,D Dannells,Automatic generation and simplification of written documents,2010.0,Göteborg University Department of Swedish …,spraakdata.gu.se,http://spraakdata.gu.se/svedd/pub/context07.pdf,https://scholar.google.com/scholar?cites=10568033783935664819&as_sdt=2005&sciodt=2007&hl=en,530,2022-11-08 09:34:46,PDF,,,,,,,,2,0.17,2,1,12.0,… text simplification methods and motivate why NLG technology is appealing to use in order to solve various simplification tasks. 3 Text simplification … of using text simplification methods is …,http://spraakdata.gu.se/svedd/pub/context07.pdf,https://scholar.google.com/scholar?q=related:swLQEbwyqZIJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
2,M GRZEGORZEK,Text simplification versus text elaboration as possible trend in input modification and their effects on 2nd grade English language learners' comprehension …,2009.0,,"Kean University, UMI Dissertations …",,https://scholar.google.com/scholar?cites=16556179855293400713&as_sdt=2005&sciodt=2007&hl=en,574,2022-11-08 09:34:46,CITATION,,,,,,,,2,0.15,2,1,13.0,,,https://scholar.google.com/scholar?q=related:icY9KNxdw-UJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,M Tanti,Unsupervised lexical substitution for Maltese: steps toward lexical simplification,2014.0,,um.edu.mt,https://www.um.edu.mt/library/oar/handle/123456789/78359,,529,2022-11-08 09:34:46,,,,,,,,,0,0.0,0,1,8.0,"… This tool should be some form of assistive technology that helps people, such as automatic text simplification, in order to help people who have difficulty understanding complex text. …",,https://scholar.google.com/scholar?q=related:gGkVrKXHGHYJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
2,"N Yakovets, A Agrawal",SimpLe: Lexical Simplification using Word Sense Disambiguation.,2013.0,,books.google.com,https://books.google.com/books?hl=en&lr=&id=ke7AAQAAQBAJ&oi=fnd&pg=PA131&dq=%22text+simplification%22&ots=bkiPAI9tY4&sig=n-z9AGhd5cdkjuhP2W67do6rphs,https://scholar.google.com/scholar?cites=8612168926332556738&as_sdt=2005&sciodt=2007&hl=en,634,2022-11-08 09:34:46,,,,,,,,,2,0.22,1,2,9.0,… as WordNet and crowdsourced corpora such as English Wikipedia (EW) and Simple English Wikipedia (SEW) have received some attention as useful resources for text simplification. …,https://wiki.eecs.yorku.ca/course_archive/2013-14/W/6339/_media/simple_book.pdf,https://scholar.google.com/scholar?q=related:wpW1XwKShHcJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
271,"SA Crossley, DB Allen, DS McNamara",Text readability and intuitive simplification: A comparison of readability formulas.,2011.0,Reading in a foreign language,ERIC,https://eric.ed.gov/?id=EJ926371,https://scholar.google.com/scholar?cites=2280311363277567674&as_sdt=2005&sciodt=2007&hl=en,309,2022-11-08 09:34:46,,,,,,,,,271,24.64,90,3,11.0,"… text simplification over text simplification using traditional readability formulas. At the same time, we argue that the simplistic mechanisms found in traditional readability formulas are …",https://files.eric.ed.gov/fulltext/EJ926371.pdf,https://scholar.google.com/scholar?q=related:ujZycRpLpR8J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"R Jindal, V Rana, S Sharma",Simplification of Punjabi Sentences: Converting Complex Participial Sentences into Simple Sentences,2020.0,EAI Endorsed Transactions on Scalable …,eudl.eu,https://eudl.eu/doi/10.4108/eai.13-7-2018.163338,,760,2022-11-08 09:34:46,,10.4108/eai.13-7-2018.163338,,,,,,,0,0.0,0,3,2.0,"… are difficult to parse and hence Text Simplification increase … The first text simplification system for English was developed … [33], developing text simplification authorising tools [19], by …",https://eudl.eu/pdf/10.4108/eai.13-7-2018.163338,https://scholar.google.com/scholar?q=related:Ng-MkVzWK6QJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
36,"SR Thomas, S Anderson",WordNet-based lexical simplification of a document.,2012.0,KONVENS,academia.edu,https://www.academia.edu/download/30881859/proceedings.pdf#page=80,https://scholar.google.com/scholar?cites=3451184658648603886&as_sdt=2005&sciodt=2007&hl=en,902,2022-11-08 09:34:46,PDF,,,,,,,,36,3.6,18,2,10.0,"… Text simplification is usually implemented in two stages: first syntactic analysis and simplification and then lexical simplification, which reduces the number of difficult words and …",https://www.academia.edu/download/30881859/proceedings.pdf#page=80,https://scholar.google.com/scholar?q=related:7hwHcSkS5S8J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,RSS SUBRAMANIAN,TEXT SIMPLIFICATION,2011.0,,studentnet.cs.manchester.ac.uk,https://studentnet.cs.manchester.ac.uk/resources/library/thesis_abstracts/MSc11/Abstracts/SubramanianRajivSeshaSayee-abstract.pdf,,667,2022-11-08 09:34:46,,,,,,,,,0,0.0,0,1,11.0,Over the past decade there have been numerous researches in the field of computer linguistics. Upon which one of the main research which is going on is the text sentence …,,https://scholar.google.com/scholar?q=related:X7F0lQ84bo0J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"Y Anees, F Jinnah, SA Rauf, N Iqbal…",Developing a Monolingual Sentence Simplification Corpus for Urdu,2020.0,Proceedings of the The …,winlp.org,https://www.winlp.org/wp-content/uploads/2020/final_papers/39_Paper.pdf,,464,2022-11-08 09:34:46,PDF,,,,,,,,0,0.0,0,5,2.0,"… systems, corpora of complex sentences and their simplified versions is the first step to understand sentence complexity and enable the development of automatic text simplification …",https://www.winlp.org/wp-content/uploads/2020/final_papers/39_Paper.pdf,https://scholar.google.com/scholar?q=related:x2Sbu39sP7gJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
26,"L Martin, A Fan, É de la Clergerie…",Multilingual unsupervised sentence simplification,2020.0,arXiv preprint arXiv …,114.215.220.151,http://114.215.220.151:8000/20200504/Multilingual%20Unsupervised%20Sentence%20Simplification.pdf,https://scholar.google.com/scholar?cites=7173053882961150381&as_sdt=2005&sciodt=2007&hl=en,481,2022-11-08 09:34:46,PDF,,,,,,,,26,13.0,7,4,2.0,"… Improvements from Pretraining and Controllable Simplification Unlike previous approaches to text simplification, we use pretraining to train our simplification systems. In a qualitative …",http://114.215.220.151:8000/20200504/Multilingual%20Unsupervised%20Sentence%20Simplification.pdf,https://scholar.google.com/scholar?q=related:rcGiiIDOi2MJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"Y Yin, F Zhang, Y Li, J Zhang…",Personalized English Lexical Simplification for Chinese,2021.0,… 19th Int Conf on Smart City …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9781224/,,680,2022-11-08 09:34:46,,,,,,,,,0,0.0,0,5,1.0,"… is the process of replacing a target word in a sentence with simpler alternatives of equivalent meaning, which is useful for many natural language processing tasks like text simplification …",,https://scholar.google.com/scholar?q=related:avDu0MQ_PhcJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"M Fieromonte, D Brunato, F Dell'Orletta, G Venturi",Italian and English Sentence Simplification: How Many Differences?,2019.0,CLiC-it,ceur-ws.org,http://ceur-ws.org/Vol-2481/paper31.pdf,,570,2022-11-08 09:34:46,PDF,,,,,,,,0,0.0,0,4,3.0,"… The paper proposes a cross-linguistic analysis of two parallel monolingual corpora conceived for automatic text simplification in two languages, Italian and English. The aim is to find …",http://ceur-ws.org/Vol-2481/paper31.pdf,https://scholar.google.com/scholar?q=related:jyXmSWqJjrQJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
31,"R Baeza-Yates, L Rello…",Cassa: A context-aware synonym simplification algorithm,2015.0,Proceedings of the 2015 …,aclanthology.org,https://aclanthology.org/N15-1156.pdf,https://scholar.google.com/scholar?cites=5594159897194566529&as_sdt=2005&sciodt=2007&hl=en,430,2022-11-08 09:34:46,PDF,,,,,,,,31,4.43,10,3,7.0,… Text simplification attempts to solve this problem automatically by reducing the complexity of the … Among all the types of text simplification this paper focuses on lexical simplification. …,https://aclanthology.org/N15-1156.pdf,https://scholar.google.com/scholar?q=related:gZMEkclyok0J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"K Bhat, V Ghumare, S Khadake…",Web Extension for Lexical Simplification of Text,2022.0,2022 2nd International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9847720/,,549,2022-11-08 09:34:46,,,,,,,,,0,0.0,0,4,1.0,"… 3) As a result of the above two objectives, creation of a text simplification system for overall … more issues with lexical simplification and text simplification to light and proposed some sort …",https://ieeexplore.ieee.org/iel7/9847619/9847665/09847720.pdf,
2,"P Mukherjee, G Leroy, D Kauchak…","The Role of Surface, Semantic and Grammatical Features on Simplification of Spanish Medical Texts: A User Study",2017.0,AMIA Annual …,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5977682/,https://scholar.google.com/scholar?cites=6336492794351634183&as_sdt=2005&sciodt=2007&hl=en,639,2022-11-08 09:34:46,HTML,,,,,,,,2,0.4,1,4,5.0,… understand how Spanish text simplification might differ from … of a multi-lingual text simplification toolkit. To evaluate our set of … with those found important for English text simplification. …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5977682/,https://scholar.google.com/scholar?q=related:B8cm0Z--71cJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
2,"C Gasperin, E Maziero","eta Aluisio SM Challenging Choices for Text Simplification. Computational Processing of the Portuguese Language, 40–50",2010.0,,Springer,,https://scholar.google.com/scholar?cites=2172246425479271084&as_sdt=2005&sciodt=2007&hl=en,588,2022-11-08 09:34:46,CITATION,,,,,,,,2,0.17,1,2,12.0,,,https://scholar.google.com/scholar?q=related:rNJNa51eJR4J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
2,"M Ballesteros, S Bautista, P Gervás",Text Simplification using Dependency Parsing for Spanish.,2010.0,KDIR,,,https://scholar.google.com/scholar?cites=15294530107334346517&as_sdt=2005&sciodt=2007&hl=en,277,2022-11-08 09:34:46,CITATION,,,,,,,,2,0.17,1,3,12.0,,https://pdfs.semanticscholar.org/5649/07f6f75fa116d90514b22beb2572c471ad07.pdf,https://scholar.google.com/scholar?q=related:FUcuRhkWQdQJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"I Fajardo, V Ávila, P Delgado…",Video‐blogs and linguistic simplification for students with intellectual disability,2022.0,Journal of Applied …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/jar.13016,,919,2022-11-08 09:34:46,,10.1111/jar.13016,,,,,,,0,0.0,0,4,1.0,"… In a broad sense, text simplification can be defined as the process through which text difficulty is reduced and adapted to the reader's abilities. Its purpose is to provide the reader with a …",https://onlinelibrary.wiley.com/doi/pdf/10.1111/jar.13016,
16,"A Devaraj, BC Wallace, IJ Marshall…",Paragraph-level simplification of medical texts,2021.0,Proceedings of the …,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9161242/,https://scholar.google.com/scholar?cites=8651523092045693392&as_sdt=2005&sciodt=2007&hl=en,379,2022-11-08 09:34:46,HTML,,,,,,,,16,16.0,4,4,1.0,… We present baseline methods for automatic text simplification over this data and perform analyses that highlight the challenges of this important simplification task. We find that when …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9161242/,https://scholar.google.com/scholar?q=related:0AF5G2piEHgJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"S Omar, JA Bakar, MM Nadzir…",Malay lexical simplification model for non-native speaker,2022.0,… on Intelligent Systems …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9806133/,,466,2022-11-08 09:34:46,,,,,,,,,0,0.0,0,4,1.0,… This study is a novelty in text simplification of the Malay language in the field of Natural … field of text simplification in more depth. This is due to the lack of research in text simplification in …,https://ieeexplore.ieee.org/iel7/9806043/9806057/09806133.pdf,
390,A Siddharthan,Syntactic simplification and text cohesion,2006.0,Research on Language and Computation,Springer,https://link.springer.com/article/10.1007/s11168-006-9011-1,https://scholar.google.com/scholar?cites=11546887010582907006&as_sdt=2005&sciodt=2007&hl=en,310,2022-11-08 09:34:46,,10.1007/s11168-006-9011-1,,,,,,,390,24.38,390,1,16.0,"… In this paper, we have motivated the need for a regeneration component in text simplification systems by showing how naive syntactic restructuring of text can significantly disturb its …",https://www.cl.cam.ac.uk/techreports/UCAM-CL-TR-597.pdf,https://scholar.google.com/scholar?q=related:fshd347IPqAJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
1,"BM Rebello, GL Santos, CRB Ávila…",Effects of syntactic simplification on reading comprehension of Elementary School students,2019.0,Audiology …,SciELO Brasil,https://www.scielo.br/j/acr/a/tzjZfK97bnRgnkv3gGrGxyq/abstract/?lang=en,https://scholar.google.com/scholar?cites=15878562162546620250&as_sdt=2005&sciodt=2007&hl=en,450,2022-11-08 09:34:46,,,,,,,,,1,0.33,0,4,3.0,"… Syntactic text simplification is a practice of psycholinguistics … In this context, text simplification is based on different strategies … A survey of research on text simplification. ITL-International …",https://www.scielo.br/j/acr/a/tzjZfK97bnRgnkv3gGrGxyq/?lang=en,https://scholar.google.com/scholar?q=related:WreMmij8W9wJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
209,"K Inui, A Fujita, T Takahashi, R Iida…",Text simplification for reading assistance: a project note,2003.0,Proceedings of the …,aclanthology.org,https://aclanthology.org/W03-1602.pdf,https://scholar.google.com/scholar?cites=6659577497618188258&as_sdt=2005&sciodt=2007&hl=en,9,2022-11-08 09:34:46,PDF,,,,,,,,209,11.0,42,5,19.0,"… research project on text simplification for congenitally deaf people. Text simplification we are … In this paper, we discuss the issues we should address to realize text simplification and re…",https://aclanthology.org/W03-1602.pdf,https://scholar.google.com/scholar?q=related:4oe3O3OSa1wJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
31,"SS Al-Thanyyan, AM Azmi",Automated text simplification: a survey,2021.0,ACM Computing Surveys (CSUR),dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3442695,https://scholar.google.com/scholar?cites=9575231368786657806&as_sdt=2005&sciodt=2007&hl=en,2,2022-11-08 09:34:46,,10.1145/3442695,,,,,,,31,31.0,16,2,1.0,"… However, when simplifying text for a specific type of reader, text simplification … text simplification evaluation methods. An extensive study of the different automatic text simplification …",https://dl.acm.org/doi/pdf/10.1145/3442695,https://scholar.google.com/scholar?q=related:DsK0ujIO4oQJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,S Schwarm,Cross-lingual Text Selection and Simplification for Bilingual Education,,Citeseer,,,,660,2022-11-08 09:34:46,CITATION,,,,,,,,0,0.0,0,1,,,,https://scholar.google.com/scholar?q=related:ub3D9-UBJ_8J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"L Javourey-Drevet, S Dufau, N Gala…",Digital as a teaching tool: Can the comprehension and fluency of reading be increased by the simplification and the nature of texts for young students?,2018.0,… Institute et Institute …,hal-obspm.ccsd.cnrs.fr,https://hal-obspm.ccsd.cnrs.fr/LPC/hal-01890525v1,,489,2022-11-08 09:34:46,,,,,,,,,0,0.0,0,4,4.0,… which text simplification can improve reading comprehension and fluency for students between the ages of 7 and 9. Text simplification … Preliminary results suggest that text simplification …,,https://scholar.google.com/scholar?q=related:OHlj-3N9z-QJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
2,"R Sun, Z Lin, X Wan",On the helpfulness of document context to sentence simplification,2020.0,… of the 28th International Conference on …,aclanthology.org,https://aclanthology.org/2020.coling-main.121/,https://scholar.google.com/scholar?cites=15608946542625230570&as_sdt=2005&sciodt=2007&hl=en,289,2022-11-08 09:34:46,HTML,,,,,,,,2,1.0,1,3,2.0,"… Most of the research on text simplification is limited to sentence level nowadays. In this paper, we are the first to investigate the helpfulness of document context on sentence …",https://aclanthology.org/2020.coling-main.121/,https://scholar.google.com/scholar?q=related:6g49Ry4entgJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
19,"S Tonelli, AP Aprosio, F Saltori",SIMPITIKI: a Simplification corpus for Italian.,2016.0,CLiC-it/EVALITA,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/0a1e/65ec196edc20d3d69c110fb259e761f6948f.pdf,https://scholar.google.com/scholar?cites=15470368020609217724&as_sdt=2005&sciodt=2007&hl=en,363,2022-11-08 09:34:46,PDF,,,,,,,,19,3.17,6,3,6.0,"… This makes possible the comparison with other resources for text simplification, and allows a seamless integration between different corpora. Our methodology can be summarised as fol…",https://pdfs.semanticscholar.org/0a1e/65ec196edc20d3d69c110fb259e761f6948f.pdf,https://scholar.google.com/scholar?q=related:vLT5zL_JsdYJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
8,R Cardon,Approche lexicale de la simplification automatique de textes médicaux,2018.0,Actes de la conférence Traitement Automatique …,hal.archives-ouvertes.fr,https://hal.archives-ouvertes.fr/hal-01843585/file/Actes_TALN2018_vol2.pdf#page=170,https://scholar.google.com/scholar?cites=17489777212462587164&as_sdt=2005&sciodt=2007&hl=en,999,2022-11-08 09:34:46,PDF,,,,,,,,8,2.0,8,1,4.0,… Our work addresses the automatic text simplification. This kind of application aims at improving the readability of texts that are difficult to read. Using three different corpora–which …,https://hal.archives-ouvertes.fr/hal-01843585/file/Actes_TALN2018_vol2.pdf#page=170,https://scholar.google.com/scholar?q=related:HN2NvbUruPIJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
9,"A Soni, S Jain, DM Sharma",Exploring verb frames for sentence simplification in hindi,2013.0,Proceedings of the Sixth …,aclanthology.org,https://aclanthology.org/I13-1151.pdf,https://scholar.google.com/scholar?cites=8179316038794232186&as_sdt=2005&sciodt=2007&hl=en,512,2022-11-08 09:34:46,PDF,,,,,,,,9,1.0,3,3,9.0,"… Automatic induction of rules for text simplification is discussed by Chandrashekhar and Srinivas (1997). A pipelined approach for text simplification has been presented by (Siddharthan, …",https://aclanthology.org/I13-1151.pdf,https://scholar.google.com/scholar?q=related:ekH89ZnEgnEJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
3,"AP Aprosio, S Menini, S Tonelli, L Ducceschi, L Herzog",Towards Personalised Simplification based on L2 Learners' Native Language.,2018.0,CLiC-it,core.ac.uk,https://core.ac.uk/download/pdf/213589637.pdf,https://scholar.google.com/scholar?cites=15790698474963934972&as_sdt=2005&sciodt=2007&hl=en,471,2022-11-08 09:34:46,PDF,,,,,,,,3,0.75,1,5,4.0,"… the selection of complex words for automatic text simplification, addressing the need of L2 … methodology on text simplification compared with a standard frequency-based approach. …",https://core.ac.uk/download/pdf/213589637.pdf,https://scholar.google.com/scholar?q=related:_B6Hq5nUI9sJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
28,"MA Amancio, L Specia",An analysis of crowdsourced text simplifications,2014.0,Proceedings of the 3rd Workshop on …,aclanthology.org,https://aclanthology.org/W14-1214.pdf,https://scholar.google.com/scholar?cites=16959803087577213688&as_sdt=2005&sciodt=2007&hl=en,323,2022-11-08 09:34:46,PDF,,,,,,,,28,3.5,14,2,8.0,"… These classifiers can be used as filtering steps to improve the quality of text simplification corpora, which we believe can in turn lead to better performance of learning algorithms …",https://aclanthology.org/W14-1214.pdf,https://scholar.google.com/scholar?q=related:-OqcHw1TXesJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"B Dandala, RS Sinha",Enhancing QA system cognition with improved lexical simplification using multilingual resources,2019.0,"US Patent 10,303,765",Google Patents,https://patents.google.com/patent/US10303765B2/en,,871,2022-11-08 09:34:46,,,,,,,,,0,0.0,0,2,3.0,… Lexical Simplification is a sub-task of text simplification. It can be defined as any lexical substitution task that reduce text complexity. Lexical simplification is a challenging yet useful topic …,https://patentimages.storage.googleapis.com/d8/f8/89/8fe2de6177b59d/US10303765.pdf,https://scholar.google.com/scholar?q=related:e-58Oc-lRFQJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"YTÖO Metinlerinin, M DURMUŞ, S CİHANGİR",SIMPLIFICATION OF READING TEXTS IN TEACHING TURKISH FOR FOREIGNERS: THE CASE OF GAZI UNIVERSITY TEACHING TURKISH FOR …,,scholar.archive.org,,https://scholar.archive.org/work/vvz6winn6ndazhmesiooy25pvu/access/wayback/http://www.ijla.net/files/ijla_arsiv/989060618_46%20Mustafa%20DURMU%C5%9E.pdf,,511,2022-11-08 09:34:46,PDF,,,,,,,,0,0.0,0,3,,"… Text simplification is a frequently used technique in … is the most important reason for text simplification. According to … / acquisition process with text simplification techniques. In this study, …",https://scholar.archive.org/work/vvz6winn6ndazhmesiooy25pvu/access/wayback/http://www.ijla.net/files/ijla_arsiv/989060618_46%20Mustafa%20DURMU%C5%9E.pdf,https://scholar.google.com/scholar?q=related:w0vlICi572kJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
2,"S Vajjala, D Meurers","Readability-based sentence ranking for evaluating text simplification, lowa State University",2016.0,"Ames, Lowa",,,https://scholar.google.com/scholar?cites=960055145117733503&as_sdt=2005&sciodt=2007&hl=en,587,2022-11-08 09:34:46,CITATION,,,,,,,,2,0.33,1,2,6.0,,,
4,D Kalanzi,Language Technology in the Service of Deaf and Hard of Hearing People Accessing Audiovisual Material: Text Simplification,2005.0,"Unpublished PhD, Manchester",,,https://scholar.google.com/scholar?cites=16597412729726866784&as_sdt=2005&sciodt=2007&hl=en,532,2022-11-08 09:34:46,CITATION,,,,,,,,4,0.24,4,1,17.0,,,https://scholar.google.com/scholar?q=related:YJXq2fDaVeYJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"J Luo, J Lin, C Lin, C Xiao, X Gui…","Benchmarking Automated Clinical Language Simplification: Dataset, Algorithm, and Evaluation",2022.0,Proceedings of the 29th …,aclanthology.org,https://aclanthology.org/2022.coling-1.313/,,544,2022-11-08 09:34:46,,,,,,,,,0,0.0,0,6,1.0,… 2.1 Medical Text Simplification Datasets We summarize the widely-adopted clinical-related text simplification datasets and make a comparison with our proposed MedLane from …,https://aclanthology.org/2022.coling-1.313.pdf,
11,"V Adduru, SA Hasan, J Liu, Y Ling, VV Datla, A Qadir…",Towards dataset creation and establishing baselines for sentence-level neural clinical paraphrase generation and simplification,2018.0,KHD@ IJCAI,openreview.net,https://openreview.net/pdf?id=rJNKIEMOZB,https://scholar.google.com/scholar?cites=1855788381958447620&as_sdt=2005&sciodt=2007&hl=en,299,2022-11-08 09:34:46,PDF,,,,,,,,11,2.75,2,7,4.0,… phrase generation and the text simplification models are presented in … text simplification for the datasets that we have created. The quality metrics are lower for clinical text simplification …,https://openreview.net/pdf?id=rJNKIEMOZB,https://scholar.google.com/scholar?q=related:BCLudLMVwRkJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
4,"E Rolin, Q Langlois, P Watrin…",FrenLyS: A Tool for the Automatic Simplification of French General Language Texts,2021.0,Proceedings of the …,dial.uclouvain.be,https://dial.uclouvain.be/pr/boreal/object/boreal%3A255386/datastream/PDF_01/view,https://scholar.google.com/scholar?cites=4048913724441787755&as_sdt=2005&sciodt=2007&hl=en,829,2022-11-08 09:34:46,PDF,,,,,,,,4,4.0,1,4,1.0,"… This is the objective pursued in the field of Automatic Text Simplification (ATS), in which the main goal is to preserve grammaticality and meaning while carrying out effective …",https://dial.uclouvain.be/pr/boreal/object/boreal%3A255386/datastream/PDF_01/view,https://scholar.google.com/scholar?q=related:a32Oj5ShMDgJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
72,"S Jonnalagadda, L Tari, J Hakenberg, C Baral…",Towards effective sentence simplification for automatic processing of biomedical text,2010.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/1001.4277,https://scholar.google.com/scholar?cites=1674756447037598759&as_sdt=2005&sciodt=2007&hl=en,252,2022-11-08 09:34:46,,,,,,,,,72,6.0,14,5,12.0,"… We propose a text simplification process, bioSimplify, that seeks to reduce the complexity of sentences in biomedical abstracts in order to improve the performance of syntactic parsers …",https://arxiv.org/pdf/1001.4277,https://scholar.google.com/scholar?q=related:J6z4hh3uPRcJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
5,"I Rets, U Stickler, T Coughlan, L Astruc",Simplification of open educationa l resources in English,2022.0,Open World Learning,library.oapen.org,https://library.oapen.org/bitstream/handle/20.500.12657/52473/9781000512212.pdf#page=108,https://scholar.google.com/scholar?cites=579685310474823996&as_sdt=2005&sciodt=2007&hl=en,225,2022-11-08 09:34:46,PDF,,,,,,,,5,5.0,1,4,1.0,"… As there is no single approach to simplifying texts, text simplification in this research was … The text simplification strategies used in this chapter are presented in Table 7.1. The final …",https://library.oapen.org/bitstream/handle/20.500.12657/52473/9781000512212.pdf#page=108,https://scholar.google.com/scholar?q=related:PCld9Ld0CwgJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
9,"F Hmida, MB Billami, T François…",Assisted lexical simplification for french native children with reading difficulties,2018.0,The Workshop of …,hal.archives-ouvertes.fr,https://hal.archives-ouvertes.fr/hal-02077299/,https://scholar.google.com/scholar?cites=4985395585887811746&as_sdt=2005&sciodt=2007&hl=en,566,2022-11-08 09:34:46,,,,,,,,,9,2.25,2,4,4.0,"… Text simplification refers to the process of transforming a text into an equivalent which is easier to read and to understand than the original, while preserving, in essence, the original …",https://hal.archives-ouvertes.fr/hal-02077299/file/ATA18.pdf,https://scholar.google.com/scholar?q=related:orikId-uL0UJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,S Rodriguez Vazquez…,Enabling Digital Inclusion through Controlled Content Simplification,2011.0,III Action Week for …,archive-ouverte.unige.ch,https://archive-ouverte.unige.ch/unige:39843,,578,2022-11-08 09:34:46,,,,,,,,,0,0.0,0,2,11.0,"… Simple English Wikipedia (SEW) is a participatory initiative that focuses on text simplification as a way to reach a broader audience, including non-native speakers, children, elderly, …",,https://scholar.google.com/scholar?q=related:I-WoYYl-0B0J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
